chunk_id,text
22398,Medicine Name: Ranitidine. Strength: 100mg. Used for: Cold. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 tablet daily.
22399,Medicine Name: Clarithromycin. Strength: 200ml. Used for: Acidity. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 tablet daily.
22400,Medicine Name: Diclofenac. Strength: 10ml. Used for: Pain. Alternative medicines: Metformin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22401,Medicine Name: Azithromycin. Strength: 650mg. Used for: Fever. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22402,Medicine Name: Cetirizine. Strength: 250mg. Used for: Throat Infection. Alternative medicines: Electral. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
22403,Medicine Name: Crocin. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Zincovit. Stock Available: YES. Dosage: 1 tablet at night.
22404,Medicine Name: Diclofenac. Strength: 10ml. Used for: Throat Infection. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet daily.
22405,Medicine Name: Ranitidine. Strength: 650mg. Used for: Dehydration. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: 1 tablet daily.
22406,Medicine Name: Levocetirizine. Strength: 200ml. Used for: Fever. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet at night.
22407,Medicine Name: Paracetamol. Strength: 200ml. Used for: Acidity. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet at night.
22408,Medicine Name: Insulin. Strength: 250mg. Used for: Fever. Alternative medicines: Crocin. Stock Available: NO. Dosage: As directed by doctor.
22409,Medicine Name: Famotidine. Strength: 100mg. Used for: Fever. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22410,Medicine Name: Levocetirizine. Strength: 200ml. Used for: Inflammation. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22411,Medicine Name: Glimepiride. Strength: 250mg. Used for: Inflammation. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: As directed by doctor.
22412,Medicine Name: Electral. Strength: 250mg. Used for: Diabetes. Alternative medicines: Ranitidine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
22413,Medicine Name: Famotidine. Strength: 500mg. Used for: Diabetes. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet after meals.
22414,Medicine Name: Diclofenac. Strength: 100mg. Used for: Pain. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22415,Medicine Name: Diclofenac. Strength: 10ml. Used for: Dehydration. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 tablet after meals.
22416,Medicine Name: Levocetirizine. Strength: 10ml. Used for: Immunity Boost. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 tablet daily.
22417,Medicine Name: Ors. Strength: 250mg. Used for: Headache. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet daily.
22418,Medicine Name: Crocin. Strength: 100mg. Used for: Bacterial Infection. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet daily.
22419,Medicine Name: Cetirizine. Strength: 100mg. Used for: Diabetes. Alternative medicines: Electral. Stock Available: YES. Dosage: 1 tablet after meals.
22420,Medicine Name: Paracetamol. Strength: 400mg. Used for: Pain. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet at night.
22421,Medicine Name: Electral. Strength: 100mg. Used for: Allergy. Alternative medicines: ORS. Stock Available: NO. Dosage: 1 tablet daily.
22422,Medicine Name: Vitamin C. Strength: 400mg. Used for: Acidity. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22423,Medicine Name: Dolo. Strength: 500mg. Used for: Throat Infection. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22424,Medicine Name: Glimepiride. Strength: 10ml. Used for: Headache. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet at night.
22425,Medicine Name: Dolo. Strength: 400mg. Used for: Throat Infection. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22426,Medicine Name: Glimepiride. Strength: 400mg. Used for: Bacterial Infection. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 tablet at night.
22427,Medicine Name: Clarithromycin. Strength: 400mg. Used for: Pain. Alternative medicines: Insulin. Stock Available: YES. Dosage: 1 tablet daily.
22428,Medicine Name: Glimepiride. Strength: 10ml. Used for: Immunity Boost. Alternative medicines: Glimepiride. Stock Available: NO. Dosage: As directed by doctor.
22429,Medicine Name: Famotidine. Strength: 500mg. Used for: Cold. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet after meals.
22430,Medicine Name: Insulin. Strength: 400mg. Used for: Throat Infection. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet daily.
22431,Medicine Name: Glimepiride. Strength: 200ml. Used for: Headache. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22432,Medicine Name: Famotidine. Strength: 10ml. Used for: Diabetes. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: As directed by doctor.
22433,Medicine Name: Paracetamol. Strength: 10ml. Used for: Fever. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22434,Medicine Name: Cetirizine. Strength: 200ml. Used for: Diabetes. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet at night.
22435,Medicine Name: Diclofenac. Strength: 250mg. Used for: Pain. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 tablet at night.
22436,Medicine Name: Crocin. Strength: 650mg. Used for: Inflammation. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet at night.
22437,Medicine Name: Levocetirizine. Strength: 10ml. Used for: Dehydration. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet daily.
22438,Medicine Name: Glimepiride. Strength: 650mg. Used for: Diabetes. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 tablet daily.
22439,Medicine Name: Paracetamol. Strength: 650mg. Used for: Pain. Alternative medicines: Electral. Stock Available: NO. Dosage: As directed by doctor.
22440,Medicine Name: Zincovit. Strength: 100mg. Used for: Acidity. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet daily.
22441,Medicine Name: Azithromycin. Strength: 100mg. Used for: Diabetes. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
22442,Medicine Name: Dolo. Strength: 200ml. Used for: Cold. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 tablet after meals.
22443,Medicine Name: Cetirizine. Strength: 650mg. Used for: Immunity Boost. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 tablet daily.
22444,Medicine Name: Vitamin C. Strength: 10ml. Used for: Diabetes. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 tablet at night.
22445,Medicine Name: Crocin. Strength: 250mg. Used for: Dehydration. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet daily.
22446,Medicine Name: Paracetamol. Strength: 250mg. Used for: Throat Infection. Alternative medicines: Clarithromycin. Stock Available: NO. Dosage: 1 tablet after meals.
22447,Medicine Name: Crocin. Strength: 500mg. Used for: Headache. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22448,Medicine Name: Levocetirizine. Strength: 500mg. Used for: Headache. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22449,Medicine Name: Glimepiride. Strength: 200ml. Used for: Pain. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 tablet daily.
22450,Medicine Name: Metformin. Strength: 500mg. Used for: Cold. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet after meals.
22451,Medicine Name: Ibuprofen. Strength: 650mg. Used for: Dehydration. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
22452,Medicine Name: Famotidine. Strength: 100mg. Used for: Dehydration. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet after meals.
22453,Medicine Name: Clarithromycin. Strength: 10ml. Used for: Cold. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet at night.
22454,Medicine Name: Azithromycin. Strength: 100mg. Used for: Throat Infection. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: As directed by doctor.
22455,Medicine Name: Insulin. Strength: 500mg. Used for: Pain. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: As directed by doctor.
22456,Medicine Name: Levocetirizine. Strength: 250mg. Used for: Allergy. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet at night.
22457,Medicine Name: Insulin. Strength: 400mg. Used for: Inflammation. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: As directed by doctor.
22458,Medicine Name: Clarithromycin. Strength: 400mg. Used for: Bacterial Infection. Alternative medicines: Dolo. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22459,Medicine Name: Amoxicillin. Strength: 400mg. Used for: Immunity Boost. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet daily.
22460,Medicine Name: Vitamin C. Strength: 10ml. Used for: Pain. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: As directed by doctor.
22461,Medicine Name: Insulin. Strength: 650mg. Used for: Dehydration. Alternative medicines: Cetirizine. Stock Available: NO. Dosage: 1 tablet at night.
22462,Medicine Name: Paracetamol. Strength: 500mg. Used for: Acidity. Alternative medicines: Glimepiride. Stock Available: YES. Dosage: 1 tablet after meals.
22463,Medicine Name: Clarithromycin. Strength: 250mg. Used for: Diabetes. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet after meals.
22464,Medicine Name: Insulin. Strength: 100mg. Used for: Immunity Boost. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: As directed by doctor.
22465,Medicine Name: Insulin. Strength: 10ml. Used for: Bacterial Infection. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: As directed by doctor.
22466,Medicine Name: Famotidine. Strength: 400mg. Used for: Headache. Alternative medicines: Famotidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22467,Medicine Name: Ibuprofen. Strength: 500mg. Used for: Allergy. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22468,Medicine Name: Famotidine. Strength: 400mg. Used for: Diabetes. Alternative medicines: Azithromycin. Stock Available: NO. Dosage: 1 tablet at night.
22469,Medicine Name: Paracetamol. Strength: 500mg. Used for: Cold. Alternative medicines: ORS. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
22470,Medicine Name: Zincovit. Strength: 250mg. Used for: Cold. Alternative medicines: Dolo. Stock Available: NO. Dosage: As directed by doctor.
22471,Medicine Name: Ors. Strength: 400mg. Used for: Bacterial Infection. Alternative medicines: Amoxicillin. Stock Available: YES. Dosage: 1 tablet daily.
22472,Medicine Name: Ibuprofen. Strength: 200ml. Used for: Cold. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22473,Medicine Name: Azithromycin. Strength: 10ml. Used for: Throat Infection. Alternative medicines: Crocin. Stock Available: NO. Dosage: 1 tablet after meals.
22474,Medicine Name: Ranitidine. Strength: 100mg. Used for: Headache. Alternative medicines: Diclofenac. Stock Available: NO. Dosage: 1 tablet daily.
22475,Medicine Name: Cetirizine. Strength: 400mg. Used for: Allergy. Alternative medicines: Metformin. Stock Available: YES. Dosage: 1 tablet at night.
22476,Medicine Name: Paracetamol. Strength: 250mg. Used for: Inflammation. Alternative medicines: Dolo. Stock Available: YES. Dosage: As directed by doctor.
22477,Medicine Name: Amoxicillin. Strength: 400mg. Used for: Pain. Alternative medicines: Ibuprofen. Stock Available: NO. Dosage: 1 tablet daily.
22478,Medicine Name: Diclofenac. Strength: 500mg. Used for: Throat Infection. Alternative medicines: Zincovit. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22479,Medicine Name: Vitamin C. Strength: 200ml. Used for: Dehydration. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 tablet after meals.
22480,Medicine Name: Diclofenac. Strength: 250mg. Used for: Allergy. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: As directed by doctor.
22481,Medicine Name: Diclofenac. Strength: 400mg. Used for: Diabetes. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: As directed by doctor.
22482,Medicine Name: Azithromycin. Strength: 250mg. Used for: Headache. Alternative medicines: Vitamin C. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
22483,Medicine Name: Cetirizine. Strength: 10ml. Used for: Pain. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: As directed by doctor.
22484,Medicine Name: Ranitidine. Strength: 500mg. Used for: Bacterial Infection. Alternative medicines: Ranitidine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22485,Medicine Name: Zincovit. Strength: 400mg. Used for: Bacterial Infection. Alternative medicines: Crocin. Stock Available: YES. Dosage: 1 tablet daily.
22486,Medicine Name: Levocetirizine. Strength: 100mg. Used for: Inflammation. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
22487,Medicine Name: Insulin. Strength: 10ml. Used for: Bacterial Infection. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 tablet after meals.
22488,Medicine Name: Vitamin C. Strength: 200ml. Used for: Cold. Alternative medicines: Diclofenac. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
22489,Medicine Name: Electral. Strength: 200ml. Used for: Dehydration. Alternative medicines: Paracetamol. Stock Available: NO. Dosage: As directed by doctor.
22490,Medicine Name: Ranitidine. Strength: 500mg. Used for: Dehydration. Alternative medicines: Famotidine. Stock Available: YES. Dosage: 1 tablet after meals.
22491,Medicine Name: Zincovit. Strength: 10ml. Used for: Headache. Alternative medicines: Vitamin C. Stock Available: NO. Dosage: 1 tablet every 6 hrs.
22492,Medicine Name: Ranitidine. Strength: 500mg. Used for: Dehydration. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
22493,Medicine Name: Electral. Strength: 200ml. Used for: Throat Infection. Alternative medicines: Insulin. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22494,Medicine Name: Amoxicillin. Strength: 650mg. Used for: Allergy. Alternative medicines: Amoxicillin. Stock Available: NO. Dosage: 1 tablet after meals.
22495,Medicine Name: Crocin. Strength: 650mg. Used for: Throat Infection. Alternative medicines: Ibuprofen. Stock Available: YES. Dosage: 1 capsule every 8 hrs.
22496,Medicine Name: Diclofenac. Strength: 200ml. Used for: Cold. Alternative medicines: Cetirizine. Stock Available: YES. Dosage: 1 tablet at night.
22497,Medicine Name: Insulin. Strength: 250mg. Used for: Allergy. Alternative medicines: Levocetirizine. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
22498,Medicine Name: Amoxicillin. Strength: 10ml. Used for: Fever. Alternative medicines: Azithromycin. Stock Available: YES. Dosage: 1 tablet every 6 hrs.
22499,Medicine Name: Electral. Strength: 200ml. Used for: Allergy. Alternative medicines: Famotidine. Stock Available: NO. Dosage: As directed by doctor.
22500,Medicine Name: Crocin. Strength: 500mg. Used for: Diabetes. Alternative medicines: Levocetirizine. Stock Available: NO. Dosage: 1 capsule every 8 hrs.
22501,Medicine Name: Ors. Strength: 100mg. Used for: Throat Infection. Alternative medicines: Paracetamol. Stock Available: YES. Dosage: 1 tablet after meals.
