Medicine_ID,Medicine_Name,Strength,Use_Case,Alternative,Stock,Dosage_Instruction
24584,Electral,250mg,Dehydration,Cetirizine,Yes,1 tablet after meals
24585,Electral,400mg,Cold,Glimepiride,Yes,1 tablet every 6 hrs
24586,Vitamin C,100mg,Dehydration,Ranitidine,No,As directed by doctor
24587,Crocin,200ml,Immunity Boost,ORS,No,1 tablet every 6 hrs
24588,ORS,400mg,Throat Infection,Ranitidine,No,As directed by doctor
24589,ORS,400mg,Immunity Boost,Clarithromycin,Yes,As directed by doctor
24590,Ranitidine,500mg,Diabetes,Ranitidine,Yes,1 tablet at night
24591,Zincovit,100mg,Throat Infection,Azithromycin,No,1 tablet daily
24592,Glimepiride,400mg,Bacterial Infection,Dolo,No,1 capsule every 8 hrs
24593,Electral,500mg,Fever,Clarithromycin,No,1 capsule every 8 hrs
24594,ORS,100mg,Bacterial Infection,Glimepiride,No,1 capsule every 8 hrs
24595,Insulin,500mg,Dehydration,Dolo,Yes,1 tablet at night
24596,Dolo,200ml,Diabetes,Levocetirizine,Yes,1 capsule every 8 hrs
24597,Azithromycin,10ml,Pain,Ibuprofen,Yes,1 tablet after meals
24598,Glimepiride,650mg,Fever,Ranitidine,No,1 tablet after meals
24599,Electral,200ml,Throat Infection,Crocin,No,1 tablet after meals
24600,Levocetirizine,650mg,Headache,Metformin,Yes,As directed by doctor
24601,Zincovit,650mg,Headache,Vitamin C,Yes,1 tablet every 6 hrs
24602,Insulin,100mg,Bacterial Infection,Levocetirizine,Yes,1 capsule every 8 hrs
24603,ORS,200ml,Cold,Electral,No,1 tablet daily
24604,Zincovit,250mg,Fever,Ranitidine,Yes,1 tablet at night
24605,Metformin,500mg,Cold,Insulin,No,As directed by doctor
24606,Insulin,500mg,Acidity,Metformin,No,1 tablet every 6 hrs
24607,Ranitidine,500mg,Cold,Dolo,Yes,1 tablet every 6 hrs
24608,Metformin,650mg,Pain,Glimepiride,No,1 tablet at night
24609,Amoxicillin,100mg,Immunity Boost,Electral,Yes,1 tablet at night
24610,Famotidine,400mg,Bacterial Infection,Electral,Yes,1 tablet after meals
24611,Levocetirizine,250mg,Acidity,Glimepiride,No,As directed by doctor
24612,Glimepiride,250mg,Inflammation,ORS,Yes,As directed by doctor
24613,Dolo,400mg,Bacterial Infection,ORS,No,As directed by doctor
24614,Diclofenac,200ml,Fever,Diclofenac,Yes,1 tablet daily
24615,Levocetirizine,200ml,Bacterial Infection,ORS,Yes,1 capsule every 8 hrs
24616,Vitamin C,10ml,Dehydration,Insulin,Yes,1 tablet every 6 hrs
24617,Cetirizine,500mg,Headache,Azithromycin,No,1 capsule every 8 hrs
24618,Amoxicillin,650mg,Headache,Glimepiride,Yes,As directed by doctor
24619,Vitamin C,650mg,Dehydration,Amoxicillin,No,1 tablet at night
24620,Insulin,100mg,Bacterial Infection,Cetirizine,Yes,1 tablet after meals
24621,Electral,500mg,Diabetes,Crocin,No,1 tablet every 6 hrs
24622,Diclofenac,500mg,Immunity Boost,Zincovit,Yes,1 tablet at night
24623,Amoxicillin,100mg,Diabetes,Electral,Yes,1 tablet at night
24624,Vitamin C,100mg,Throat Infection,Paracetamol,Yes,As directed by doctor
24625,Ibuprofen,650mg,Fever,Dolo,Yes,1 tablet daily
24626,Paracetamol,10ml,Inflammation,Clarithromycin,Yes,1 capsule every 8 hrs
24627,Zincovit,250mg,Bacterial Infection,Paracetamol,Yes,As directed by doctor
24628,Levocetirizine,10ml,Headache,Levocetirizine,No,1 tablet at night
24629,Diclofenac,400mg,Acidity,Zincovit,Yes,1 tablet every 6 hrs
24630,Azithromycin,500mg,Dehydration,Glimepiride,Yes,1 tablet every 6 hrs
24631,Ibuprofen,500mg,Throat Infection,Glimepiride,Yes,As directed by doctor
24632,Ibuprofen,650mg,Bacterial Infection,Amoxicillin,Yes,1 tablet after meals
24633,Clarithromycin,100mg,Immunity Boost,Ranitidine,No,1 tablet daily
24634,Paracetamol,650mg,Headache,Zincovit,Yes,1 tablet after meals
24635,Crocin,650mg,Pain,Clarithromycin,No,1 tablet at night
24636,Amoxicillin,250mg,Immunity Boost,Insulin,Yes,1 tablet after meals
24637,Vitamin C,400mg,Pain,Cetirizine,Yes,1 tablet every 6 hrs
24638,Dolo,100mg,Pain,Ibuprofen,Yes,As directed by doctor
24639,Cetirizine,400mg,Inflammation,Amoxicillin,No,1 tablet daily
24640,Glimepiride,10ml,Fever,ORS,Yes,1 capsule every 8 hrs
24641,Amoxicillin,400mg,Allergy,Insulin,No,1 capsule every 8 hrs
24642,ORS,500mg,Pain,Cetirizine,No,1 tablet daily
24643,Amoxicillin,500mg,Acidity,Clarithromycin,No,As directed by doctor
24644,Glimepiride,10ml,Dehydration,Cetirizine,Yes,1 tablet at night
24645,Crocin,400mg,Immunity Boost,Crocin,Yes,As directed by doctor
24646,Cetirizine,650mg,Inflammation,Glimepiride,No,As directed by doctor
24647,Zincovit,250mg,Headache,Insulin,No,1 tablet every 6 hrs
24648,Ranitidine,10ml,Dehydration,Glimepiride,No,1 tablet after meals
24649,Levocetirizine,200ml,Throat Infection,Clarithromycin,Yes,1 tablet every 6 hrs
24650,Levocetirizine,100mg,Acidity,Cetirizine,Yes,1 tablet every 6 hrs
24651,Dolo,650mg,Bacterial Infection,ORS,Yes,1 tablet at night
24652,Diclofenac,400mg,Throat Infection,Ibuprofen,No,1 tablet after meals
24653,Metformin,100mg,Acidity,Azithromycin,Yes,1 capsule every 8 hrs
24654,Insulin,250mg,Immunity Boost,Crocin,No,1 tablet every 6 hrs
24655,Glimepiride,10ml,Allergy,Ibuprofen,No,1 tablet daily
24656,Metformin,250mg,Cold,Clarithromycin,Yes,1 capsule every 8 hrs
24657,Amoxicillin,500mg,Fever,ORS,Yes,As directed by doctor
24658,Vitamin C,100mg,Bacterial Infection,Ranitidine,Yes,1 capsule every 8 hrs
24659,Insulin,100mg,Allergy,Vitamin C,Yes,1 tablet after meals
24660,Diclofenac,400mg,Pain,Famotidine,Yes,1 tablet every 6 hrs
24661,ORS,200ml,Inflammation,Diclofenac,Yes,1 capsule every 8 hrs
24662,Famotidine,500mg,Diabetes,Azithromycin,Yes,1 tablet at night
24663,Insulin,250mg,Cold,Diclofenac,Yes,As directed by doctor
24664,Clarithromycin,500mg,Inflammation,Paracetamol,No,1 capsule every 8 hrs
24665,Metformin,10ml,Throat Infection,ORS,No,1 tablet at night
24666,Amoxicillin,100mg,Headache,Zincovit,Yes,As directed by doctor
24667,Crocin,10ml,Dehydration,Clarithromycin,No,1 tablet after meals
24668,Electral,250mg,Diabetes,Zincovit,Yes,1 capsule every 8 hrs
24669,Ranitidine,500mg,Headache,Insulin,Yes,1 tablet every 6 hrs
24670,Famotidine,200ml,Headache,Clarithromycin,Yes,As directed by doctor
24671,Electral,250mg,Bacterial Infection,Crocin,Yes,1 tablet at night
24672,Electral,200ml,Acidity,Vitamin C,No,1 tablet at night
24673,Famotidine,650mg,Bacterial Infection,ORS,No,1 tablet every 6 hrs
24674,Electral,100mg,Allergy,Electral,Yes,As directed by doctor
24675,Cetirizine,250mg,Bacterial Infection,Zincovit,Yes,As directed by doctor
24676,Crocin,400mg,Pain,Insulin,No,1 tablet after meals
24677,Glimepiride,200ml,Headache,Ibuprofen,No,As directed by doctor
24678,Metformin,650mg,Throat Infection,Paracetamol,Yes,1 capsule every 8 hrs
24679,Zincovit,500mg,Inflammation,Paracetamol,Yes,1 capsule every 8 hrs
24680,Insulin,100mg,Bacterial Infection,Electral,Yes,1 tablet after meals
24681,Crocin,500mg,Bacterial Infection,Insulin,Yes,1 tablet daily
24682,Clarithromycin,650mg,Allergy,Zincovit,Yes,As directed by doctor
24683,Cetirizine,500mg,Pain,Dolo,Yes,As directed by doctor
24684,Cetirizine,500mg,Dehydration,Cetirizine,No,1 tablet daily
24685,Diclofenac,200ml,Diabetes,Clarithromycin,Yes,1 tablet after meals
24686,Ibuprofen,650mg,Fever,Paracetamol,No,1 tablet after meals
24687,Azithromycin,250mg,Acidity,Clarithromycin,No,1 tablet daily
24688,Crocin,250mg,Immunity Boost,Diclofenac,Yes,1 tablet after meals
24689,Glimepiride,250mg,Acidity,Metformin,No,1 capsule every 8 hrs
24690,Vitamin C,400mg,Cold,Ibuprofen,Yes,As directed by doctor
24691,Cetirizine,100mg,Diabetes,Insulin,Yes,1 capsule every 8 hrs
24692,Paracetamol,10ml,Inflammation,Metformin,No,1 tablet daily
24693,Zincovit,650mg,Immunity Boost,Diclofenac,Yes,1 tablet daily
24694,Insulin,250mg,Throat Infection,Zincovit,Yes,1 tablet at night
24695,Metformin,650mg,Acidity,Levocetirizine,Yes,1 tablet daily
24696,Dolo,250mg,Bacterial Infection,Ibuprofen,No,1 tablet after meals
24697,Levocetirizine,10ml,Dehydration,Zincovit,No,1 tablet every 6 hrs
24698,Diclofenac,200ml,Allergy,Amoxicillin,No,1 tablet after meals
24699,Electral,200ml,Headache,Ibuprofen,Yes,1 tablet at night
24700,Electral,400mg,Headache,Cetirizine,No,1 tablet daily
24701,Dolo,400mg,Dehydration,Cetirizine,Yes,1 tablet every 6 hrs
24702,Clarithromycin,100mg,Fever,Diclofenac,Yes,1 tablet at night
24703,Glimepiride,100mg,Diabetes,Amoxicillin,No,1 tablet every 6 hrs
24704,Amoxicillin,650mg,Bacterial Infection,Dolo,No,1 tablet daily
24705,Diclofenac,250mg,Acidity,Glimepiride,Yes,1 tablet after meals
24706,Zincovit,10ml,Inflammation,Ibuprofen,Yes,1 tablet every 6 hrs
24707,Insulin,200ml,Pain,Glimepiride,Yes,1 tablet every 6 hrs
24708,ORS,500mg,Dehydration,Famotidine,No,As directed by doctor
24709,Diclofenac,650mg,Allergy,Clarithromycin,No,1 tablet every 6 hrs
24710,Amoxicillin,650mg,Fever,Levocetirizine,No,1 capsule every 8 hrs
24711,Cetirizine,10ml,Acidity,Paracetamol,No,1 tablet every 6 hrs
24712,Metformin,650mg,Throat Infection,Zincovit,Yes,1 tablet every 6 hrs
24713,Dolo,100mg,Cold,Azithromycin,No,1 tablet at night
24714,Paracetamol,500mg,Inflammation,Levocetirizine,Yes,1 tablet after meals
24715,Amoxicillin,400mg,Bacterial Infection,Glimepiride,No,1 tablet at night
24716,Amoxicillin,400mg,Diabetes,Electral,No,As directed by doctor
24717,Ranitidine,250mg,Headache,Crocin,Yes,As directed by doctor
24718,Dolo,500mg,Fever,Crocin,No,1 tablet after meals
24719,Diclofenac,400mg,Allergy,Metformin,No,1 tablet after meals
24720,Electral,650mg,Diabetes,Paracetamol,Yes,As directed by doctor
24721,ORS,250mg,Bacterial Infection,ORS,Yes,As directed by doctor
24722,Amoxicillin,400mg,Bacterial Infection,Famotidine,No,1 tablet after meals
24723,Famotidine,200ml,Allergy,Electral,Yes,1 capsule every 8 hrs
24724,Diclofenac,100mg,Throat Infection,Dolo,Yes,1 tablet after meals
24725,Dolo,200ml,Acidity,Glimepiride,No,1 capsule every 8 hrs
24726,Clarithromycin,10ml,Immunity Boost,Diclofenac,No,1 capsule every 8 hrs
24727,Metformin,650mg,Bacterial Infection,Metformin,Yes,1 tablet every 6 hrs
24728,Electral,400mg,Immunity Boost,Cetirizine,No,As directed by doctor
24729,Azithromycin,100mg,Dehydration,Azithromycin,Yes,1 tablet at night
24730,Vitamin C,400mg,Headache,Paracetamol,No,1 tablet daily
24731,Glimepiride,200ml,Immunity Boost,Ranitidine,Yes,1 tablet at night
24732,Amoxicillin,400mg,Acidity,Amoxicillin,No,1 capsule every 8 hrs
24733,Levocetirizine,500mg,Throat Infection,Zincovit,No,1 tablet daily
24734,Famotidine,200ml,Allergy,Diclofenac,Yes,1 tablet after meals
24735,Zincovit,10ml,Headache,Zincovit,Yes,1 tablet at night
24736,Cetirizine,100mg,Throat Infection,Zincovit,No,1 tablet daily
24737,Metformin,10ml,Cold,Clarithromycin,Yes,1 tablet daily
24738,Cetirizine,500mg,Bacterial Infection,Famotidine,Yes,As directed by doctor
24739,Azithromycin,250mg,Cold,Glimepiride,Yes,As directed by doctor
24740,Crocin,10ml,Fever,Dolo,No,1 tablet after meals
24741,Famotidine,200ml,Pain,Azithromycin,Yes,As directed by doctor
24742,Levocetirizine,100mg,Throat Infection,Zincovit,No,As directed by doctor
24743,Diclofenac,500mg,Throat Infection,ORS,No,1 tablet daily
24744,Electral,10ml,Bacterial Infection,Zincovit,No,1 capsule every 8 hrs
24745,Azithromycin,500mg,Immunity Boost,Crocin,No,As directed by doctor
24746,Paracetamol,400mg,Dehydration,Diclofenac,No,1 tablet at night
24747,Amoxicillin,100mg,Inflammation,Famotidine,No,1 tablet at night
24748,Levocetirizine,500mg,Cold,Glimepiride,No,1 tablet after meals
24749,Diclofenac,250mg,Diabetes,Cetirizine,Yes,1 tablet daily
24750,Vitamin C,250mg,Pain,Ranitidine,Yes,1 tablet daily
24751,Diclofenac,400mg,Immunity Boost,Vitamin C,Yes,1 tablet daily
24752,Electral,250mg,Allergy,Diclofenac,Yes,1 tablet at night
24753,Crocin,500mg,Immunity Boost,Azithromycin,Yes,As directed by doctor
24754,Ranitidine,10ml,Headache,Insulin,Yes,1 tablet every 6 hrs
24755,Cetirizine,200ml,Pain,Paracetamol,No,1 tablet daily
24756,Diclofenac,250mg,Dehydration,ORS,Yes,1 tablet at night
24757,Levocetirizine,400mg,Bacterial Infection,Dolo,No,1 tablet every 6 hrs
24758,Vitamin C,10ml,Allergy,Vitamin C,Yes,1 capsule every 8 hrs
24759,Azithromycin,100mg,Throat Infection,Amoxicillin,Yes,1 tablet after meals
24760,Ibuprofen,250mg,Diabetes,ORS,No,As directed by doctor
24761,Famotidine,500mg,Diabetes,Levocetirizine,No,1 tablet after meals
24762,Cetirizine,400mg,Throat Infection,Amoxicillin,No,1 tablet at night
24763,Ibuprofen,100mg,Cold,Ibuprofen,Yes,1 tablet at night
24764,Electral,100mg,Cold,Zincovit,No,1 tablet at night
24765,Paracetamol,100mg,Throat Infection,Electral,Yes,As directed by doctor
24766,Ibuprofen,200ml,Allergy,Dolo,No,1 tablet daily
24767,Metformin,200ml,Allergy,Ibuprofen,No,1 tablet every 6 hrs
24768,ORS,100mg,Inflammation,Zincovit,Yes,As directed by doctor
24769,Dolo,200ml,Throat Infection,Levocetirizine,Yes,1 tablet every 6 hrs
24770,Crocin,200ml,Diabetes,Cetirizine,No,1 tablet after meals
24771,Cetirizine,250mg,Cold,Diclofenac,Yes,1 tablet every 6 hrs
24772,Metformin,200ml,Pain,Insulin,Yes,As directed by doctor
24773,Levocetirizine,100mg,Cold,Ibuprofen,No,1 tablet every 6 hrs
24774,Electral,200ml,Inflammation,Clarithromycin,No,1 tablet every 6 hrs
24775,Crocin,650mg,Fever,Zincovit,No,1 capsule every 8 hrs
24776,Zincovit,10ml,Allergy,Vitamin C,No,1 tablet after meals
24777,Glimepiride,250mg,Allergy,ORS,No,1 tablet at night
24778,Diclofenac,500mg,Dehydration,Zincovit,Yes,1 tablet every 6 hrs
24779,Ranitidine,650mg,Allergy,Amoxicillin,Yes,1 tablet after meals
24780,Crocin,500mg,Pain,Ibuprofen,Yes,1 tablet after meals
24781,ORS,250mg,Inflammation,Metformin,No,1 tablet after meals
24782,Vitamin C,200ml,Inflammation,Cetirizine,No,1 tablet daily
24783,Crocin,100mg,Immunity Boost,Crocin,Yes,1 tablet at night
24784,Amoxicillin,400mg,Diabetes,Cetirizine,No,1 tablet after meals
24785,Glimepiride,250mg,Pain,Insulin,No,As directed by doctor
24786,Dolo,200ml,Dehydration,Amoxicillin,Yes,1 tablet after meals
24787,Famotidine,250mg,Fever,Clarithromycin,No,1 capsule every 8 hrs
24788,Ranitidine,200ml,Diabetes,Ibuprofen,No,1 tablet every 6 hrs
24789,Insulin,10ml,Pain,Azithromycin,No,1 tablet after meals
24790,Paracetamol,400mg,Throat Infection,Ranitidine,Yes,1 capsule every 8 hrs
24791,Paracetamol,10ml,Cold,Amoxicillin,Yes,1 tablet daily
24792,Azithromycin,500mg,Inflammation,Paracetamol,Yes,As directed by doctor
24793,Glimepiride,500mg,Diabetes,Levocetirizine,No,1 tablet at night
24794,Metformin,650mg,Inflammation,Insulin,Yes,1 tablet daily
24795,Glimepiride,650mg,Cold,Amoxicillin,No,1 tablet after meals
24796,Ibuprofen,200ml,Bacterial Infection,Glimepiride,Yes,As directed by doctor
24797,Metformin,200ml,Acidity,Paracetamol,No,1 tablet every 6 hrs
24798,Levocetirizine,250mg,Pain,Paracetamol,Yes,1 capsule every 8 hrs
24799,Zincovit,200ml,Inflammation,Metformin,No,1 capsule every 8 hrs
24800,ORS,10ml,Fever,Ibuprofen,Yes,1 capsule every 8 hrs
24801,Dolo,400mg,Dehydration,Cetirizine,Yes,1 tablet after meals
24802,Paracetamol,400mg,Acidity,Azithromycin,Yes,1 tablet after meals
24803,Electral,500mg,Cold,Diclofenac,Yes,1 tablet every 6 hrs
24804,Levocetirizine,10ml,Throat Infection,ORS,No,1 tablet daily
24805,Dolo,500mg,Cold,ORS,Yes,1 capsule every 8 hrs
24806,Levocetirizine,400mg,Cold,Crocin,No,1 tablet at night
24807,Metformin,10ml,Cold,Azithromycin,Yes,1 tablet daily
24808,Ibuprofen,650mg,Fever,Amoxicillin,Yes,1 tablet after meals
24809,Metformin,100mg,Cold,Paracetamol,Yes,1 tablet after meals
24810,Crocin,100mg,Diabetes,Ibuprofen,No,1 tablet every 6 hrs
24811,Famotidine,500mg,Immunity Boost,Electral,No,1 tablet every 6 hrs
24812,Crocin,250mg,Dehydration,Electral,Yes,1 capsule every 8 hrs
24813,Glimepiride,650mg,Diabetes,Paracetamol,Yes,1 capsule every 8 hrs
24814,ORS,400mg,Diabetes,Zincovit,No,1 tablet every 6 hrs
24815,Glimepiride,200ml,Pain,Levocetirizine,No,1 tablet daily
24816,Azithromycin,250mg,Immunity Boost,Paracetamol,No,As directed by doctor
24817,ORS,200ml,Immunity Boost,Famotidine,Yes,1 tablet after meals
24818,Amoxicillin,650mg,Fever,Metformin,No,1 tablet at night
24819,Zincovit,500mg,Immunity Boost,Crocin,Yes,1 tablet daily
24820,Metformin,10ml,Bacterial Infection,Metformin,Yes,1 tablet every 6 hrs
24821,Glimepiride,10ml,Pain,Dolo,Yes,1 tablet daily
24822,Zincovit,400mg,Allergy,Ibuprofen,Yes,As directed by doctor
24823,Ranitidine,650mg,Bacterial Infection,Levocetirizine,No,1 tablet at night
24824,Zincovit,400mg,Diabetes,Paracetamol,No,1 tablet after meals
24825,Famotidine,400mg,Diabetes,Paracetamol,Yes,1 tablet at night
24826,Cetirizine,500mg,Immunity Boost,Ibuprofen,No,1 tablet every 6 hrs
24827,ORS,250mg,Acidity,Zincovit,Yes,1 tablet at night
24828,Amoxicillin,100mg,Inflammation,Metformin,No,1 tablet every 6 hrs
24829,Amoxicillin,500mg,Headache,Levocetirizine,Yes,As directed by doctor
24830,Dolo,200ml,Diabetes,Famotidine,Yes,1 tablet daily
24831,Electral,200ml,Allergy,Diclofenac,No,1 tablet daily
24832,Metformin,10ml,Immunity Boost,Vitamin C,Yes,1 capsule every 8 hrs
24833,Diclofenac,250mg,Cold,ORS,Yes,1 tablet after meals
24834,Metformin,100mg,Headache,ORS,Yes,1 tablet daily
24835,Diclofenac,200ml,Immunity Boost,Dolo,Yes,1 tablet after meals
24836,Levocetirizine,500mg,Fever,Paracetamol,No,1 capsule every 8 hrs
24837,Ranitidine,400mg,Headache,Ibuprofen,No,1 tablet every 6 hrs
24838,Azithromycin,10ml,Throat Infection,Clarithromycin,Yes,1 tablet every 6 hrs
24839,Ibuprofen,250mg,Inflammation,Glimepiride,Yes,1 capsule every 8 hrs
24840,Metformin,200ml,Headache,Vitamin C,No,As directed by doctor
24841,Insulin,250mg,Bacterial Infection,Vitamin C,Yes,1 tablet after meals
24842,Diclofenac,400mg,Dehydration,Insulin,Yes,1 tablet at night
24843,Dolo,400mg,Pain,Ranitidine,Yes,1 tablet every 6 hrs
24844,Zincovit,650mg,Pain,Amoxicillin,No,As directed by doctor
24845,Metformin,100mg,Cold,Glimepiride,Yes,As directed by doctor
24846,Levocetirizine,100mg,Cold,Vitamin C,Yes,1 tablet after meals
24847,Zincovit,650mg,Allergy,Ranitidine,No,1 tablet after meals
24848,Electral,650mg,Bacterial Infection,Amoxicillin,Yes,1 tablet every 6 hrs
24849,Electral,10ml,Diabetes,Paracetamol,No,1 tablet after meals
24850,Vitamin C,200ml,Headache,Azithromycin,No,As directed by doctor
24851,Ranitidine,250mg,Diabetes,Clarithromycin,Yes,1 tablet at night
24852,Dolo,400mg,Headache,Dolo,Yes,1 capsule every 8 hrs
24853,Dolo,100mg,Diabetes,Crocin,No,1 tablet daily
24854,Clarithromycin,500mg,Acidity,Crocin,No,1 capsule every 8 hrs
24855,Crocin,400mg,Acidity,Vitamin C,No,As directed by doctor
24856,Crocin,10ml,Allergy,Amoxicillin,Yes,1 tablet every 6 hrs
24857,Metformin,500mg,Immunity Boost,Clarithromycin,No,1 tablet at night
24858,Cetirizine,500mg,Headache,Vitamin C,Yes,1 capsule every 8 hrs
24859,ORS,400mg,Allergy,Dolo,No,1 tablet at night
24860,Dolo,500mg,Immunity Boost,Insulin,No,1 tablet after meals
24861,Metformin,10ml,Throat Infection,Amoxicillin,No,1 tablet every 6 hrs
24862,Famotidine,400mg,Allergy,Vitamin C,Yes,1 tablet at night
24863,Clarithromycin,250mg,Pain,Famotidine,No,1 capsule every 8 hrs
24864,Cetirizine,400mg,Headache,Paracetamol,Yes,1 tablet after meals
24865,Famotidine,500mg,Immunity Boost,Ranitidine,Yes,1 tablet daily
24866,Azithromycin,100mg,Inflammation,Cetirizine,Yes,1 tablet after meals
24867,Ranitidine,200ml,Acidity,Clarithromycin,Yes,1 tablet every 6 hrs
24868,Zincovit,250mg,Immunity Boost,Glimepiride,No,As directed by doctor
24869,Ibuprofen,200ml,Diabetes,Diclofenac,Yes,1 tablet daily
24870,Crocin,250mg,Fever,Cetirizine,Yes,1 tablet daily
24871,Famotidine,650mg,Dehydration,Crocin,Yes,1 tablet after meals
24872,Crocin,250mg,Fever,Crocin,Yes,1 tablet after meals
24873,Azithromycin,500mg,Inflammation,Amoxicillin,Yes,1 tablet every 6 hrs
24874,Metformin,500mg,Bacterial Infection,Azithromycin,Yes,1 tablet at night
24875,Diclofenac,650mg,Diabetes,Diclofenac,Yes,1 capsule every 8 hrs
24876,Vitamin C,10ml,Dehydration,Ibuprofen,Yes,1 tablet after meals
24877,ORS,650mg,Throat Infection,Famotidine,Yes,1 capsule every 8 hrs
24878,Electral,650mg,Cold,Insulin,Yes,As directed by doctor
24879,Azithromycin,250mg,Cold,Vitamin C,Yes,1 tablet every 6 hrs
24880,Cetirizine,250mg,Dehydration,Vitamin C,No,1 tablet at night
24881,Zincovit,200ml,Acidity,Zincovit,No,1 tablet daily
24882,Electral,200ml,Pain,Azithromycin,No,1 tablet at night
24883,Vitamin C,10ml,Throat Infection,Levocetirizine,No,1 tablet after meals
24884,Azithromycin,400mg,Headache,Vitamin C,No,1 tablet after meals
24885,Levocetirizine,650mg,Immunity Boost,Famotidine,Yes,1 capsule every 8 hrs
24886,Famotidine,10ml,Diabetes,Ibuprofen,No,1 tablet daily
24887,Insulin,10ml,Pain,Ranitidine,No,1 tablet daily
24888,Levocetirizine,10ml,Throat Infection,Famotidine,Yes,1 tablet daily
24889,Insulin,500mg,Acidity,Azithromycin,No,1 tablet at night
24890,Crocin,650mg,Immunity Boost,Insulin,No,1 tablet every 6 hrs
24891,Ibuprofen,650mg,Fever,Ibuprofen,No,1 tablet every 6 hrs
24892,Insulin,100mg,Bacterial Infection,Paracetamol,Yes,1 tablet at night
24893,Cetirizine,10ml,Diabetes,Ranitidine,No,1 tablet daily
24894,Ibuprofen,200ml,Acidity,Clarithromycin,No,1 tablet after meals
24895,Ibuprofen,650mg,Fever,Azithromycin,No,1 capsule every 8 hrs
24896,Clarithromycin,500mg,Bacterial Infection,Glimepiride,Yes,1 tablet at night
